"id","ano","alunos_previstos","alunos_avaliados","percentual_avaliados","proficiencia_media","abaixo_basico","basico","adequado","avancado","taxa_participacao","meta_estabelecida","variacao_ano_anterior","posicao_municipio","data_atualizacao","observacoes","disciplina_id","escola_id","serie_id"
"968",2023,24,25,"100.00","189.00","0.44","0.36","0.12","0.08",NULL,NULL,NULL,NULL,"2026-02-10 16:11:02.192923-03",NULL,"2",74,"2"
"969",2023,14,13,"93.00","227.00","0.23","0.31","0.15","0.31",NULL,NULL,NULL,NULL,"2026-02-10 16:11:02.192923-03",NULL,"2",75,"2"
"970",2023,54,46,"85.00","233.00","0.13","0.33","0.37","0.17",NULL,NULL,NULL,NULL,"2026-02-10 16:11:02.192923-03",NULL,"2",19,"2"
"971",2023,71,63,"89.00","209.00","0.27","0.38","0.29","0.06",NULL,NULL,NULL,NULL,"2026-02-10 16:11:02.192923-03",NULL,"2",76,"2"
"972",2023,21,15,"71.00","200.00","0.40","0.13","0.47","0.00",NULL,NULL,NULL,NULL,"2026-02-10 16:11:02.192923-03",NULL,"2",77,"2"
"973",2023,46,44,"96.00","204.00","0.25","0.48","0.23","0.05",NULL,NULL,NULL,NULL,"2026-02-10 16:11:02.192923-03",NULL,"2",78,"2"
"974",2023,21,18,"86.00","226.00","0.11","0.50","0.17","0.22",NULL,NULL,NULL,NULL,"2026-02-10 16:11:02.192923-03",NULL,"2",79,"2"
"975",2023,11,10,"91.00","219.00","0.20","0.30","0.40","0.10",NULL,NULL,NULL,NULL,"2026-02-10 16:11:02.192923-03",NULL,"2",80,"2"
"976",2023,17,15,"88.00","200.00","0.33","0.40","0.27","0.00",NULL,NULL,NULL,NULL,"2026-02-10 16:11:02.192923-03",NULL,"2",81,"2"
"977",2023,90,84,"93.00","215.00","0.26","0.32","0.30","0.12",NULL,NULL,NULL,NULL,"2026-02-10 16:11:02.192923-03",NULL,"2",68,"2"
"978",2024,12,9,"75.00","200.38","13.62","28.71","25.46","32.20",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",82,"2"
"979",2024,83,80,"96.39","248.60","7.95","4.82","20.90","66.33",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",10,"2"
"980",2024,104,93,"89.42","219.69","8.57","19.01","30.89","41.53",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",56,"2"
"981",2024,58,53,"91.38","223.37","8.01","22.08","28.24","41.67",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",71,"2"
"982",2024,57,43,"75.44","214.08","11.70","22.15","19.57","46.59",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",60,"2"
"983",2024,50,46,"92.00","243.50","4.01","9.06","34.71","52.22",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",57,"2"
"984",2024,55,52,"94.55","212.12","9.87","23.85","22.11","44.18",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",1,"2"
"985",2024,91,82,"90.11","223.96","8.81","16.65","23.19","51.34",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",64,"2"
"986",2024,88,84,"95.45","211.79","11.62","20.17","33.01","35.20",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",61,"2"
"987",2024,105,103,"98.10","217.18","10.10","18.14","32.99","38.76",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",63,"2"
"988",2024,56,52,"92.86","247.38","4.04","8.23","31.51","56.23",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",65,"2"
"989",2024,17,17,"100.00","178.97","33.08","11.80","28.94","26.18",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",2,"2"
"990",2024,59,55,"93.22","187.07","18.77","31.66","28.39","21.18",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",78,"2"
"991",2024,63,50,"79.37","202.18","16.08","21.26","29.04","33.61",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",58,"2"
"992",2024,49,46,"93.88","221.58","10.69","17.15","22.11","50.06",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",30,"2"
"993",2024,68,65,"95.59","235.72","5.28","12.67","35.27","46.77",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",33,"2"
"994",2024,52,47,"90.38","224.57","9.98","15.14","28.39","46.49",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",36,"2"
"995",2024,54,44,"81.48","245.17","2.11","10.21","26.84","60.83",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",37,"2"
"996",2024,47,41,"87.23","234.67","5.15","11.58","36.73","46.54",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",38,"2"
"997",2024,14,12,"85.71","211.07","15.79","22.11","17.87","44.23",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",45,"2"
"998",2024,52,51,"98.08","227.58","8.88","7.14","38.27","45.71",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",47,"2"
"999",2024,55,46,"83.64","222.56","11.36","14.37","27.38","46.89",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",9,"2"
"1000",2024,62,62,"100.00","239.93","9.54","16.24","12.46","61.76",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",35,"2"
"1001",2024,121,104,"85.95","206.23","13.11","20.23","32.35","34.31",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",68,"2"
"1002",2024,59,51,"86.44","216.32","11.73","17.42","31.07","39.78",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",72,"2"
"1003",2024,31,26,"83.87","233.83","8.67","9.47","37.17","44.70",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",73,"2"
"1004",2024,44,39,"88.64","204.75","10.42","33.04","16.94","39.60",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",29,"2"
"1005",2024,29,24,"82.76","229.85","2.48","21.24","37.30","38.98",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",39,"2"
"1006",2024,45,40,"88.89","205.95","14.10","27.53","19.45","38.92",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",28,"2"
"1007",2024,22,18,"81.82","233.69","3.07","16.31","31.42","49.21",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",67,"2"
"1008",2024,18,17,"94.44","221.20","6.64","13.87","48.18","31.32",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",7,"2"
"1009",2024,16,14,"87.50","210.07","23.86","5.19","31.83","39.12",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",11,"2"
"1010",2024,17,17,"100.00","247.06","3.52","17.05","15.97","63.46",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",79,"2"
"1011",2024,13,12,"92.31","212.09","14.57","28.32","9.32","47.78",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",15,"2"
"1012",2024,22,15,"68.18","188.22","12.52","18.11","60.10","9.27",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",17,"2"
"1013",2024,22,21,"95.45","219.58","8.54","14.41","40.21","36.85",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",3,"2"
"1014",2024,65,60,"92.31","205.09","17.19","22.01","8.72","52.08",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",76,"2"
"1015",2024,15,15,"100.00","220.14","3.61","22.33","57.69","16.36",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",41,"2"
"1016",2024,15,14,"93.33","194.88","8.69","32.07","49.77","9.48",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",51,"2"
"1017",2024,30,29,"96.67","226.64","7.80","16.02","24.10","52.08",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",34,"2"
"1018",2024,10,7,"70.00","170.69","20.49","57.99","0.00","21.52",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",44,"2"
"1019",2024,16,16,"100.00","230.05","7.55","9.51","30.70","52.23",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",46,"2"
"1020",2024,24,23,"95.83","208.86","5.58","34.06","32.62","27.75",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",59,"2"
"1021",2024,14,10,"71.43","235.60","4.46","6.86","27.77","60.92",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",54,"2"
"1022",2024,21,20,"95.24","217.63","9.79","19.75","30.31","40.15",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",55,"2"
"1023",2024,22,18,"81.82","193.30","14.87","29.35","32.08","23.70",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",74,"2"
"1024",2024,72,62,"86.11","228.36","8.69","19.75","24.45","47.11",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",4,"2"
"1025",2024,39,38,"97.44","217.88","7.92","30.42","24.83","36.83",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",62,"2"
"1026",2024,119,99,"83.19","234.08","5.27","18.24","24.42","52.07",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",66,"2"
"1027",2024,152,140,"92.11","234.75","7.29","13.80","30.91","47.99",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",53,"2"
"1028",2024,68,68,"100.00","237.85","7.28","9.56","26.98","56.18",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",16,"2"
"1029",2024,116,104,"89.66","226.25","9.61","17.85","16.69","55.86",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",70,"2"
"1030",2024,19,18,"94.74","257.71","3.21","11.96","19.25","65.58",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",69,"2"
"1031",2024,18,17,"94.44","232.17","16.91","8.60","5.76","68.73",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",75,"2"
"1032",2024,156,144,"92.31","217.52","11.73","19.37","25.13","43.77",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",6,"2"
"1033",2024,32,31,"96.88","246.66","4.93","6.96","26.22","61.89",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",20,"2"
"1034",2024,33,32,"96.97","274.75","0.00","5.89","26.37","67.74",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",19,"2"
"1035",2024,60,56,"93.33","215.14","11.68","20.36","20.07","47.89",NULL,NULL,NULL,NULL,"2026-02-10 16:26:05.316881-03",NULL,"1",43,"2"
